/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_51_817.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_51_817.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_51_817.jpg, 0, 0, 0, 1.57408
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_51_920.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_51_920.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_51_920.jpg, 0, 0, 0, 1.564522
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_52_022.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_52_022.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_52_022.jpg, 0, 0, 0, 1.553171
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_52_123.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_52_123.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_52_123.jpg, 0, 0, 0, 1.543809
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_52_225.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_52_225.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_52_225.jpg, 0, 0, 0, 1.534535
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_52_326.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_52_326.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_52_326.jpg, 0, 0, 0, 1.525349
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_52_434.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_52_434.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_52_434.jpg, 0, 0, 0, 1.516248
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_52_536.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_52_536.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_52_536.jpg, 0, 0, 0, 1.506232
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_52_644.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_52_644.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_52_644.jpg, 0, 0.1774921, 0, 1.579249
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_52_746.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_52_746.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_52_746.jpg, 0, 0.482004, 0, 1.970827
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_52_854.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_52_854.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_52_854.jpg, 0, 0.779004, 0, 2.767949
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_52_966.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_52_966.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_52_966.jpg, 0, 1, 0, 4.109144
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_53_068.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_53_068.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_53_068.jpg, 0, 1, 0, 5.276643
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_53_175.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_53_175.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_53_175.jpg, 0, 1, 0, 6.43274
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_53_277.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_53_277.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_53_277.jpg, 0, 1, 0, 7.577433
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_53_382.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_53_382.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_53_382.jpg, 0, 1, 0, 8.936406
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_53_486.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_53_486.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_53_486.jpg, 0, 1, 0, 10.0567
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_53_592.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_53_592.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_53_592.jpg, 0, 1, 0, 11.16597
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_53_697.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_53_697.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_53_697.jpg, 0, 1, 0, 12.01475
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_53_802.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_53_802.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_53_802.jpg, 0.1268342, 1, 0, 13.51966
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_53_904.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_53_904.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_53_904.jpg, 0.3699661, 1, 0, 14.69404
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_54_009.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_54_009.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_54_009.jpg, 0.05447388, 1, 0, 15.52809
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_54_119.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_54_119.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_54_119.jpg, 0, 1, 0, 16.78421
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_54_225.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_54_225.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_54_225.jpg, 0, 1, 0, 18.02413
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_54_334.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_54_334.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_54_334.jpg, 0, 1, 0, 18.88981
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_54_438.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_54_438.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_54_438.jpg, 0, 1, 0, 20.0478
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_54_545.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_54_545.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_54_545.jpg, 0, 1, 0, 21.23619
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_54_651.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_54_651.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_54_651.jpg, 0, 1, 0, 22.17665
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_54_757.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_54_757.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_54_757.jpg, 0, 1, 0, 23.19108
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_54_863.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_54_863.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_54_863.jpg, 0, 1, 0, 24.35318
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_54_965.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_54_965.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_54_965.jpg, 0.3061949, 1, 0, 25.26318
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_55_072.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_55_072.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_55_072.jpg, 0.1965959, 1, 0, 26.15237
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_55_174.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_55_174.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_55_174.jpg, 0, 1, 0, 27.0916
/Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/center_2021_07_17_15_57_55_274.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/left_2021_07_17_15_57_55_274.jpg, /Users/dorodikrishty/Desktop/udacity-selfdrivingcar/train/IMG/right_2021_07_17_15_57_55_274.jpg, 0, 1, 0, 28.02411
